user_id,nr_sessions,page_clicks_total,page_clicks_avg,flights_taken,hotels_stayed,nr_cancellations,nr_trips,flight_taken_discount_avg,hotel_stayed_discount_avg,flight_taken_price_avg,hotel_stayed_room_price_per_night_price_avg,hotel_stayed_nights_avg,hotel_stayed_nights_avg,nr_airlines_taken,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date
590967,9,179,19.88888888888889,5,5,0,5,0.1,0.2,387.422,233.4,4.2,4.8,5,1978-04-11,F,false,true,usa,houston,HOU,29.645,-95.279,2023-02-13
590981,8,147,18.375,2,3,0,3,0.05,null,333.975,134,2.6666666666666665,3,2,1985-04-06,F,true,false,usa,philadelphia,PHL,39.872,-75.241,2023-02-13
591003,8,136,17,4,3,0,4,null,0.1,305.5975,136,4,4.666666666666667,3,1977-06-15,F,false,true,usa,philadelphia,PNE,40.082,-75.011,2023-02-13
591063,8,330,41.25,2,0,1,3,null,0.05,3165.47,null,null,null,2,1970-03-05,F,true,false,canada,toronto,YTZ,43.627,-79.396,2023-02-13
591097,8,115,14.375,3,4,0,4,null,0.075,384.9266666666667,193.75,1.5,2.25,3,1979-08-19,F,false,true,usa,houston,IAH,29.98,-95.34,2023-02-13
591155,8,124,15.5,1,2,0,2,0.35,0.075,546.35,138.5,3.5,4,1,1982-12-26,M,true,false,canada,windsor,YQG,42.276,-82.956,2023-02-13
591255,8,86,10.75,1,1,0,1,0.1,null,253.11,156,3,3,1,1995-12-04,F,false,false,usa,omaha,OMA,41.302,-95.894,2023-02-13
591271,9,93,10.333333333333334,0,0,0,0,0.25,0.1,null,null,null,null,0,1977-03-25,F,true,false,canada,halifax,YAW,44.64,-63.499,2023-02-13
591328,8,53,6.625,0,0,0,0,0.25,0.2,null,null,null,null,0,1986-08-20,F,false,false,usa,newark,EWR,40.692,-74.169,2023-02-13
591381,8,118,14.75,1,2,0,2,null,null,144.33,569,6,6,1,2000-10-04,F,false,false,usa,des moines,DSM,41.534,-93.663,2023-02-13
591433,8,138,17.25,5,5,0,5,0.25,null,370.35,119.4,3.2,3.8,4,1988-03-28,F,false,false,usa,dallas,DAL,32.847,-96.852,2023-02-13
591478,8,91,11.375,0,2,0,2,0.45,0.1,null,174,8.5,8.5,0,2004-06-11,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-13
591582,8,238,29.75,4,4,1,5,0.1,0.2,656.645,89.25,3.5,4.5,3,1993-08-27,M,true,false,canada,montreal,YUL,45.468,-73.741,2023-02-13
591593,8,95,11.875,2,2,0,2,0.125,0.0875,1043.73,109,2.5,3,2,1999-06-22,F,false,false,usa,long beach,LGB,33.818,-118.151,2023-02-13
591599,8,116,14.5,2,2,0,2,0.1,null,313.005,139.5,2.5,3.5,2,1969-01-23,F,false,true,usa,lincoln,LNK,40.851,-96.759,2023-02-13
591714,8,137,17.125,5,5,0,6,0.2,null,254.998,144.4,2.5,3,4,1975-08-10,F,true,false,usa,charlotte,CLT,35.214,-80.943,2023-02-13
591746,8,85,10.625,3,3,0,3,0.075,0.125,268.32,328.3333333333333,1.5,2,3,1984-11-02,F,false,false,usa,san antonio,RND,29.529,-98.279,2023-02-13
591835,9,94,10.444444444444445,0,1,0,1,0.2,0.1,null,126,3,3,0,1948-04-24,F,false,false,usa,reno,RNO,39.498,-119.768,2023-02-13
591888,8,138,17.25,5,5,0,5,0.1,0.11666666666666667,248.644,170.2,2.2,2.6,4,1972-03-14,F,true,false,usa,denver,DEN,39.858,-104.667,2023-02-13
592035,9,285,31.666666666666668,3,2,1,4,0.3999999999999999,0.15,299.67333333333335,35,5.5,5.5,3,1980-07-11,F,false,true,usa,jacksonville,LRF,34.918,-92.146,2023-02-13
592079,8,188,23.5,0,0,0,0,0.1,0.11666666666666667,null,null,null,null,0,2006-08-28,F,false,false,usa,san francisco,SFO,37.619,-122.375,2023-02-13
592082,9,152,16.88888888888889,2,2,0,2,0.125,null,329.265,126,2.5,3.5,2,1965-05-15,F,true,false,usa,boston,BOS,42.364,-71.005,2023-02-13
592118,8,78,9.75,0,0,0,0,0.1,null,null,null,null,null,0,2006-02-08,F,false,false,usa,san jose,SJC,37.362,-121.929,2023-02-13
592132,8,134,16.75,1,2,0,2,0.25,null,458.88,102.5,3,3.5,1,1987-04-01,F,false,false,usa,chicago,ORD,41.979,-87.904,2023-02-13
592158,8,105,13.125,2,2,0,2,0.275,null,688.37,116.5,2,2,2,1980-06-17,F,true,true,usa,washington,IAD,38.944,-77.456,2023-02-13
592221,8,107,13.375,3,3,0,3,0.15,null,1019.4266666666666,217.33333333333334,1.6666666666666667,2.3333333333333335,3,1987-04-01,F,false,false,usa,bakersfield,BFL,35.433,-119.057,2023-02-13
592366,9,125,13.88888888888889,2,3,0,3,0.125,0.13333333333333333,185.43,292.6666666666667,3,3.6666666666666665,2,1986-08-22,F,false,true,canada,toronto,YKZ,43.862,-79.37,2023-02-13
592371,8,107,13.375,3,3,0,4,0.15,0.05,517.8766666666667,148,4.666666666666667,5.333333333333333,3,1976-06-01,F,false,false,usa,tallahassee,TLH,30.396,-84.35,2023-02-13
592372,8,117,14.625,2,1,0,2,null,0.15,3769.69,394,1,2,2,2006-12-06,M,false,false,usa,charlotte,CLT,35.214,-80.943,2023-02-13
592378,8,81,10.125,1,0,1,2,0.075,0.1,716.34,null,null,null,1,2005-06-11,F,false,false,usa,new york,LGA,40.777,-73.872,2023-02-13
592399,8,121,15.125,4,4,0,4,0.1,null,371.6875,117.5,2,3,4,1992-03-22,F,false,false,canada,toronto,YKZ,43.862,-79.37,2023-02-13
592403,8,306,38.25,1,2,1,3,0.05,0.08333333333333333,2117.65,249.5,6,6.5,1,1943-09-23,M,false,false,canada,edmonton,YED,53.667,-113.467,2023-02-13
592445,8,90,11.25,2,3,0,3,0.15,0.05,1005.48,141,4,4.666666666666667,2,1987-02-28,M,false,true,usa,new york,JFK,40.64,-73.779,2023-02-13
592491,8,97,12.125,3,4,0,4,null,0.05,448.9166666666667,207.25,3.75,4.5,3,1985-07-17,F,true,false,usa,rochester,ROC,43.119,-77.672,2023-02-13
592598,8,142,17.75,5,4,0,5,null,0.2,992.352,82.25,7.333333333333333,7.666666666666667,4,1973-10-06,F,true,true,usa,fresno,FAT,36.776,-119.718,2023-02-13
592707,8,104,13,1,1,0,1,0.125,0.08333333333333333,653.08,193,2,3,1,2000-05-13,F,true,false,usa,boston,BOS,42.364,-71.005,2023-02-13
592792,9,105,11.666666666666666,3,3,0,3,null,0.3,427.60333333333335,243,2,2,3,1977-04-10,F,false,true,canada,montreal,YUL,45.468,-73.741,2023-02-13
592833,8,109,13.625,3,3,0,3,0.32499999999999996,0.1,317.53333333333336,227.66666666666666,3.3333333333333335,3.3333333333333335,3,1984-04-21,F,false,true,usa,chicago,MDW,41.786,-87.752,2023-02-13
592886,8,123,15.375,3,3,0,3,0.25,null,207.45,199.66666666666666,2,3,3,1976-06-26,F,true,false,usa,st. petersburg,SPG,27.765,-82.627,2023-02-13
592929,8,118,14.75,3,2,0,3,0.225,0.1,262.3833333333333,186,5.5,6.5,3,1975-11-12,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-14
592958,8,79,9.875,0,1,0,1,0.075,null,null,174,3,3,0,2006-05-28,F,false,false,usa,chicago,ORD,41.979,-87.904,2023-02-14
593020,8,125,15.625,3,3,0,3,0.35,0.05,324.81333333333333,71,3.5,4,3,1986-05-21,F,false,false,usa,oakland,OAK,37.721,-122.221,2023-02-14
593047,10,59,5.9,0,0,0,0,0.175,0.1,null,null,null,null,0,1964-02-21,F,true,true,usa,dallas,DAL,32.847,-96.852,2023-02-14
593244,8,196,24.5,3,2,0,3,0.05,0.05,328.13666666666666,150.5,3.5,4,3,1993-12-18,F,false,false,usa,columbus,LCK,39.814,-82.928,2023-02-14
593350,8,163,20.375,4,4,0,4,0.1,0.1,289.315,194,3.5,4.5,4,1976-06-14,F,false,true,usa,sacramento,MHR,38.554,-121.297,2023-02-14
593385,8,114,14.25,4,4,0,4,0.125,0.1,871.14,165.75,4.75,5.75,4,1978-11-25,F,true,true,usa,new york,JFK,40.64,-73.779,2023-02-14
593386,8,104,13,2,3,0,3,null,0.1,472.185,125.33333333333333,7,7.666666666666667,2,1986-01-09,F,false,false,usa,sacramento,SMF,38.695,-121.591,2023-02-14
593398,8,67,8.375,0,0,0,0,null,null,null,null,null,null,0,2001-03-08,F,false,false,usa,atlanta,ATL,33.64,-84.427,2023-02-14
593401,8,115,14.375,2,1,0,2,0.1,0.075,264.265,150,2,3,2,1985-08-22,F,false,false,usa,tallahassee,TLH,30.396,-84.35,2023-02-14
593494,8,167,20.875,3,3,0,3,null,0.05,339.82666666666665,128,2.5,2.6666666666666665,3,1967-08-18,F,true,false,usa,new york,LGA,40.777,-73.872,2023-02-14
593536,8,123,15.375,4,4,0,5,null,null,339.6125,158.25,4,4.5,4,1977-10-28,F,true,true,usa,houston,EFD,29.607,-95.159,2023-02-14
593632,9,142,15.777777777777779,4,2,0,4,0.25,0.1,358.3575,123.5,5,5,4,1968-11-07,F,true,true,usa,dallas,DAL,32.847,-96.852,2023-02-14
593672,8,111,13.875,1,3,0,3,0.15,0.075,1175.03,363.3333333333333,5.333333333333333,5.666666666666667,1,1992-02-28,F,false,false,usa,brownsville,BRO,25.907,-97.426,2023-02-14
593719,8,78,9.75,1,1,0,1,0.175,0.05,505.27,55,6,7,1,1986-10-26,M,false,true,usa,houston,HOU,29.645,-95.279,2023-02-14
593786,8,225,28.125,3,3,1,4,0.11666666666666667,0.075,405.8233333333333,159.33333333333334,4,4.666666666666667,3,1978-10-13,F,false,true,canada,vancouver,YVR,49.195,-123.182,2023-02-14
593804,8,67,8.375,1,0,0,1,null,0.15,601.44,null,null,null,1,1994-07-02,F,true,false,canada,victoria,YYJ,48.647,-123.426,2023-02-14
593833,9,404,44.888888888888886,1,1,1,2,0.15,0.075,433.04,135,null,1,1,2001-04-20,F,false,false,usa,detroit,YIP,42.238,-83.53,2023-02-14
593910,8,105,13.125,2,2,0,2,0.05,0.05,291.4,385,3.5,4,2,1968-02-01,M,true,false,canada,winnipeg,YAV,50.056,-97.032,2023-02-14
594000,8,87,10.875,0,1,0,1,0.075,0.05,null,170,6,6,0,1957-09-04,F,true,false,usa,new york,JFK,40.64,-73.779,2023-02-14
594027,8,204,25.5,2,3,1,4,0.15,null,655.25,151.66666666666666,3.6666666666666665,4.333333333333333,2,1990-04-08,F,false,true,usa,san francisco,SFO,37.619,-122.375,2023-02-14
594042,9,184,20.444444444444443,6,6,0,6,0.15,0.05,254.88833333333332,250.5,2.4,2.6666666666666665,6,1987-07-25,F,true,false,usa,memphis,MEM,35.042,-89.977,2023-02-14
594103,8,84,10.5,2,3,0,3,null,null,214.02,228.66666666666666,6,4.333333333333333,2,1987-12-09,F,false,true,usa,tampa,TPA,27.975,-82.533,2023-02-14
594123,8,117,14.625,1,2,0,2,null,0.075,114.9,312,4,4,1,1976-12-08,F,false,true,canada,quebec,YQB,46.788,-71.398,2023-02-14
594146,8,94,11.75,0,1,0,1,0.06666666666666667,null,null,160,8,8,0,1955-07-28,F,false,false,usa,columbus,LCK,39.814,-82.928,2023-02-14
594188,8,87,10.875,2,2,0,2,0.1,null,1160.485,64.5,3,3.5,2,1970-05-22,F,false,true,usa,oakland,OAK,37.721,-122.221,2023-02-14
594238,8,148,18.5,2,2,0,2,0.125,null,427.97,248.5,1.5,2.5,2,1969-03-11,F,true,true,usa,amarillo,AMA,35.219,-101.706,2023-02-14
594240,8,88,11,1,1,0,1,0.175,0.15,44.28,91,null,1,1,1981-08-12,F,false,true,usa,austin,AUS,30.194,-97.67,2023-02-14
594406,8,126,15.75,4,4,0,4,0.15,0.05,215.18,280.25,3,2.6666666666666665,4,1987-12-05,F,false,false,usa,chicago,UGN,42.422,-87.868,2023-02-14
594410,8,112,14,1,2,0,3,0.2,0.075,3210.08,136,4.5,4.5,1,1956-01-04,F,true,false,canada,calgary,YYC,51.114,-114.02,2023-02-14
594446,8,103,12.875,2,2,0,3,0.18333333333333332,null,2813.455,219.5,7.5,8,2,1998-09-01,F,false,true,canada,montreal,YUL,45.468,-73.741,2023-02-14
594449,8,244,30.5,1,1,0,1,null,0.15,263.76,297,null,null,1,1971-09-20,F,true,true,usa,kansas city,MCI,39.297,-94.714,2023-02-14
594503,8,117,14.625,1,2,0,2,0.1,0.15,340.28,173.5,10,10,1,2001-06-04,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-02-14
594516,9,104,11.555555555555555,0,0,0,0,0.15,0.1,null,null,null,null,0,1993-03-22,F,false,false,usa,birmingham,BHM,33.563,-86.753,2023-02-14
594601,8,184,23,1,1,0,1,0.1,0.1,722.45,258,null,1,1,1988-12-16,F,true,false,usa,honolulu,HNL,21.316,-157.927,2023-02-14
594644,8,175,21.875,3,3,0,3,0.125,0.125,221.62333333333333,166.66666666666666,2.6666666666666665,3.6666666666666665,2,1973-01-14,F,true,false,usa,shreveport,BAD,32.502,-93.663,2023-02-14
594695,8,117,14.625,3,3,0,4,0.06666666666666667,0.15,412.1166666666667,154.33333333333334,10.333333333333334,11,3,1968-03-18,F,true,false,usa,denver,DEN,39.858,-104.667,2023-02-14
594737,8,109,13.625,2,3,0,3,0.05,0.1,569.005,135.33333333333334,3,3.5,2,1990-05-24,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-02-14
594824,9,288,32,2,2,1,3,0.1625,0.1,294.66,222,1,1.5,2,1976-06-25,F,true,true,usa,oklahoma city,OKC,35.393,-97.601,2023-02-14
594875,8,117,14.625,0,1,0,1,0.15,0.1,null,222,5,5,0,2006-04-02,F,false,true,canada,edmonton,YED,53.667,-113.467,2023-02-15
594892,8,126,15.75,2,2,0,2,0.075,0.05,478.355,297.5,3,2.5,2,1972-09-11,F,true,false,usa,san antonio,SKF,29.384,-98.581,2023-02-15
594914,8,126,15.75,3,3,0,3,0.15,0.1,510.64,96.33333333333333,5,5.333333333333333,3,1980-10-15,F,false,false,canada,halifax,YHZ,44.881,-63.509,2023-02-15
594948,8,65,8.125,1,1,0,1,0.225,0.15,344.54,120,4,5,1,1959-04-23,F,false,false,canada,edmonton,YXD,53.573,-113.521,2023-02-15
594985,8,103,12.875,3,3,0,3,0.125,0.1,150.07666666666665,269.3333333333333,5,4.333333333333333,3,1982-01-21,F,false,false,canada,toronto,YKZ,43.862,-79.37,2023-02-15
595026,8,140,17.5,1,3,0,3,null,0.05,427.97,203.33333333333334,4.333333333333333,4.666666666666667,1,1977-07-20,F,false,false,canada,montreal,YMX,45.68,-74.039,2023-02-15
595087,8,105,13.125,4,5,0,5,0.1,null,486.41,194.6,4.2,4.8,3,1982-08-03,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-02-15
595122,8,109,13.625,2,2,0,2,0.0875,0.175,1887.275,102.5,8.5,9.5,2,1966-06-10,F,true,false,canada,toronto,YZD,43.742,-79.466,2023-02-15
595123,8,268,33.5,2,1,1,3,0.25,0.15,589.075,146,4,5,2,1982-12-27,F,false,true,canada,victoria,YYJ,48.647,-123.426,2023-02-15
595126,9,113,12.555555555555555,1,2,0,2,0.17,null,2003.98,192.5,8,8.5,1,1991-09-05,F,false,false,canada,gatineau,YND,45.521,-75.564,2023-02-15
595171,8,134,16.75,2,2,0,2,null,0.2,344.26,199,3,4,2,1989-09-12,F,true,false,usa,columbus,LCK,39.814,-82.928,2023-02-15
595183,9,468,52,0,2,1,3,0.075,0.15,null,188.5,7,7,0,1957-12-02,F,true,false,usa,seattle,SEA,47.449,-122.309,2023-02-15
595184,8,200,25,4,4,0,5,0.2,0.075,258.63,124.5,1.6666666666666667,2,3,1974-08-08,F,false,false,canada,toronto,YYZ,43.677,-79.631,2023-02-15
595257,8,171,21.375,4,4,0,4,0.0875,null,513.165,133.25,3.75,4.75,3,1978-03-02,F,false,false,usa,san diego,SAN,32.733,-117.189,2023-02-15
595283,8,138,17.25,1,0,0,1,0.125,0.15,301.34,null,null,null,1,1969-09-14,F,true,false,usa,baton rouge,BTR,30.533,-91.149,2023-02-15
595284,8,139,17.375,4,4,0,4,0.3,0.075,347.115,164.5,4.25,4.75,4,1971-12-12,F,true,false,usa,new york,LGA,40.777,-73.872,2023-02-15
595386,8,197,24.625,6,5,0,6,0.13333333333333333,0.075,334.55833333333334,147.8,3.75,3.8,6,1983-01-23,F,false,false,usa,san antonio,SKF,29.384,-98.581,2023-02-15
595414,8,162,20.25,4,4,0,4,0.1,0.1,298.48,122.25,3.75,4.75,3,1975-07-14,F,true,false,usa,dallas,DAL,32.847,-96.852,2023-02-15
595431,8,155,19.375,3,3,0,3,null,null,319.95666666666665,197.66666666666666,4.333333333333333,5,3,1986-10-27,F,false,false,usa,new york,LGA,40.777,-73.872,2023-02-15
595442,8,136,17,4,2,0,4,null,0.125,291.43,156.5,1.5,2,3,1979-12-21,F,false,false,usa,corpus christi,CRP,27.77,-97.501,2023-02-15
595506,8,85,10.625,0,0,0,0,null,null,null,null,null,null,0,1999-05-22,F,false,false,usa,long beach,LGB,33.818,-118.151,2023-02-15
595527,8,86,10.75,2,3,0,3,0.075,0.05,1259.845,129.66666666666666,5.666666666666667,5.666666666666667,1,1992-11-22,F,true,false,usa,kansas city,MCI,39.297,-94.714,2023-02-15
595587,8,127,15.875,4,3,0,4,0.1,null,312.9625,202,1.6666666666666667,2.3333333333333335,3,1985-06-02,F,false,true,usa,st. louis,STL,38.748,-90.36,2023-02-15
595624,9,130,14.444444444444445,1,1,0,1,0.075,0.05,944.73,364,3,3,1,1988-04-01,F,false,false,usa,anchorage,ANC,61.174,-149.996,2023-02-15
595626,8,192,24,4,3,0,4,0.125,null,536.115,87.33333333333333,2.6666666666666665,3.6666666666666665,4,1978-02-25,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-02-15
595690,8,123,15.375,0,0,0,0,0.1,0.1,null,null,null,null,0,1955-04-06,F,true,false,usa,orlando,ORL,28.545,-81.333,2023-02-15
595740,8,103,12.875,2,2,0,2,null,0.16666666666666666,842.435,137.5,1.5,2.5,2,1966-05-15,F,true,true,usa,san diego,NZY,32.699,-117.215,2023-02-15
595852,9,163,18.11111111111111,3,3,0,3,0.35,0.1,212.52333333333334,172.66666666666666,1.3333333333333333,2.3333333333333335,3,1970-06-16,F,false,false,canada,montreal,YMX,45.68,-74.039,2023-02-15
595861,8,93,11.625,1,1,0,1,0.1,0.1,833.72,383,1,2,1,1983-08-15,F,false,false,usa,new york,LGA,40.777,-73.872,2023-02-15
595897,8,64,8,0,1,0,1,null,0.1,null,174,12,12,0,1998-05-03,F,false,false,canada,montreal,YMX,45.68,-74.039,2023-02-15
595958,8,307,38.375,3,4,1,5,0.1,0.1,1593.74,98.5,4.25,4.75,3,1972-11-28,F,true,false,usa,sacramento,MCC,38.667,-121.401,2023-02-15
596103,8,75,9.375,1,2,0,2,0.175,null,434.64,276.5,3,3.5,1,2000-06-04,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-15
596153,8,180,22.5,5,4,0,5,0.2,0.075,305.64,90.75,2.5,3.25,4,1972-01-16,F,true,false,canada,toronto,YKZ,43.862,-79.37,2023-02-15
596186,8,91,11.375,1,2,0,2,0.1,0.06666666666666667,107.73,308,3.5,3.5,1,2002-01-04,F,false,false,usa,washington,DCA,38.852,-77.037,2023-02-15
596220,9,93,10.333333333333334,1,2,0,2,0.35,0.2,463.69,235.5,9,9.5,1,1973-03-02,F,true,false,usa,mobile,MOB,30.691,-88.243,2023-02-15
596222,8,166,20.75,2,3,0,3,0.15,0.175,79.6,285,2.3333333333333335,2.6666666666666665,1,1964-05-07,F,true,false,usa,philadelphia,PNE,40.082,-75.011,2023-02-15
596320,9,197,21.88888888888889,2,1,0,2,0.15,0.125,551.555,159,null,null,2,1987-10-23,F,true,true,usa,fayetteville,FYV,36.005,-94.17,2023-02-15
596329,9,62,6.888888888888889,0,0,0,0,0.175,0.15,null,null,null,null,0,2003-04-27,F,false,false,usa,phoenix,PHX,33.434,-112.008,2023-02-15
596335,8,109,13.625,2,2,0,2,0.16666666666666666,null,430.365,154,5,5.5,2,1985-06-20,M,true,false,canada,hamilton,YHM,43.173,-79.935,2023-02-15
596349,8,79,9.875,0,1,0,1,0.15,0.15,null,284,15,15,0,1956-06-12,F,true,false,usa,fresno,FAT,36.776,-119.718,2023-02-15
596361,8,113,14.125,1,2,0,2,0.075,0.075,413.33,129.5,11.5,12,1,1992-03-22,F,false,false,usa,san jose,SJC,37.362,-121.929,2023-02-15
596409,8,136,17,2,2,0,2,0.075,0.2,395.57,108.5,1.5,2.5,2,1977-03-01,F,false,false,usa,chicago,MDW,41.786,-87.752,2023-02-15
596442,8,212,26.5,0,1,0,1,null,0.06666666666666667,null,175,6,6,0,2006-02-20,O,false,false,usa,omaha,OMA,41.302,-95.894,2023-02-15
596505,8,206,25.75,5,5,0,6,0.11666666666666667,0.2,499.722,225,8.5,7.6,5,1981-08-28,F,false,false,usa,san diego,NZY,32.699,-117.215,2023-02-15
596559,8,118,14.75,1,0,1,2,null,0.1,348.65,null,null,null,1,2005-01-03,F,false,false,canada,edmonton,YEG,53.31,-113.58,2023-02-15
596611,8,81,10.125,0,0,0,0,0.1,null,null,null,null,null,0,2001-01-26,M,false,false,canada,halifax,YAW,44.64,-63.499,2023-02-15
596732,8,120,15,3,3,0,3,0.1,null,505.88666666666666,162,2.5,2.6666666666666665,3,1977-09-23,F,true,true,usa,san antonio,SAT,29.534,-98.47,2023-02-15
596820,8,135,16.875,1,1,0,1,0.13333333333333333,null,181.81,158,2,3,1,1987-04-24,F,false,false,usa,wichita,ICT,37.65,-97.433,2023-02-15
596856,8,127,15.875,1,3,0,3,0.125,0.1,263.24,140.66666666666666,6.666666666666667,6.666666666666667,1,1994-02-03,F,false,true,canada,quebec,YQB,46.788,-71.398,2023-02-15
596863,8,226,28.25,2,3,1,4,null,null,412.015,202,16.333333333333332,17,2,1985-01-04,F,true,true,usa,chicago,ORD,41.979,-87.904,2023-02-15
597003,9,103,11.444444444444445,2,2,0,2,0.15,null,496.685,294.5,2,3,2,1980-04-04,F,true,false,usa,stockton,SCK,37.894,-121.239,2023-02-16
597010,8,116,14.5,4,3,0,4,0.1,0.05,567.25,77.33333333333333,3.3333333333333335,4.333333333333333,4,1984-05-04,F,true,false,canada,edmonton,YXD,53.573,-113.521,2023-02-16
597029,8,127,15.875,4,4,0,5,0.3,0.1,357.915,129.25,11,8,4,1984-09-16,F,true,false,canada,montreal,YUL,45.468,-73.741,2023-02-16
597300,8,91,11.375,2,2,0,2,0.2125,null,268.375,221,7,8,2,1987-09-04,F,true,true,usa,new york,JFK,40.64,-73.779,2023-02-16
597410,8,115,14.375,2,3,0,3,0.075,null,416.8,206.66666666666666,9.333333333333334,9.666666666666666,2,1976-04-21,M,false,false,usa,new york,JFK,40.64,-73.779,2023-02-16
597434,8,296,37,4,2,1,5,null,0.15,541.855,176.5,2,2.5,4,1983-11-23,F,false,false,usa,austin,AUS,30.194,-97.67,2023-02-16
597498,8,124,15.5,5,4,0,5,0.1,null,366.02,111.25,3,3.5,3,1965-09-24,M,true,false,canada,london,YXU,43.036,-81.154,2023-02-16
597510,8,138,17.25,3,3,0,3,null,0.1,313.3333333333333,320.6666666666667,2.6666666666666665,3.3333333333333335,2,1970-10-15,F,false,true,canada,montreal,YHU,45.517,-73.417,2023-02-16
597662,8,111,13.875,0,0,0,0,0.075,null,null,null,null,null,0,2006-08-02,F,false,true,canada,ottawa,YOW,45.323,-75.669,2023-02-16
597734,8,84,10.5,3,1,0,3,null,0.05,454.5833333333333,160,2,3,2,1978-03-14,F,true,false,usa,san francisco,SFO,37.619,-122.375,2023-02-16
597836,8,138,17.25,3,3,0,3,0.375,null,137.12,133.33333333333334,2,2,3,1980-10-21,F,false,false,usa,fort worth,FTW,32.82,-97.362,2023-02-16
597878,8,145,18.125,2,2,0,2,null,null,381.28,139,2,2.5,2,1970-01-20,F,false,false,usa,columbus,CMH,39.998,-82.892,2023-02-16
597946,8,94,11.75,2,1,0,2,null,0.1,154.055,81,2,3,2,1969-10-02,F,true,false,usa,atlanta,ATL,33.64,-84.427,2023-02-16
597948,8,72,9,0,0,0,0,0.1,null,null,null,null,null,0,2004-10-05,M,false,true,canada,montreal,YHU,45.517,-73.417,2023-02-16
597954,8,146,18.25,4,4,0,4,0.1375,0.16666666666666666,247.7875,169.25,2.5,3.25,4,1982-12-04,F,true,false,usa,new york,JFK,40.64,-73.779,2023-02-16
597955,8,98,12.25,0,0,0,0,0.25,0.1,null,null,null,null,0,1959-11-04,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-02-16
598069,8,93,11.625,2,2,0,3,0.3,0.05,277.665,160,6.5,6.5,2,1993-01-14,F,false,false,usa,tampa,TPA,27.975,-82.533,2023-02-16
598075,8,160,20,2,3,0,3,0.25,null,529.805,72.66666666666667,1.6666666666666667,2,2,1987-05-01,F,true,true,usa,houston,EFD,29.607,-95.159,2023-02-16
598185,8,84,10.5,1,2,0,2,0.25,0.25,693.86,140.5,6,6.5,1,1989-07-21,F,true,true,usa,cleveland,CLE,41.412,-81.85,2023-02-16
598233,8,124,15.5,4,4,0,4,0.1,null,536.75,121,2.25,3,4,1980-01-21,F,true,true,usa,phoenix,LUF,33.535,-112.383,2023-02-16
598265,8,141,17.625,2,4,0,4,0.05,null,62.41,253.5,2.75,2.75,2,1978-06-02,M,true,true,usa,baltimore,BWI,39.175,-76.668,2023-02-16
598276,9,110,12.222222222222221,2,2,0,2,0.1,0.1,196.23,154.5,4,4.5,2,1978-08-15,F,true,false,usa,mobile,BFM,30.626,-88.068,2023-02-16
598306,8,218,27.25,2,2,0,2,0.1,0.1,768.205,175.5,4,5,1,1975-08-04,F,true,false,usa,miami,TNT,25.862,-80.897,2023-02-16
598526,8,94,11.75,0,1,0,1,0.1,0.15,null,94,3,3,0,1956-01-10,M,true,false,usa,columbus,LCK,39.814,-82.928,2023-02-16
598533,8,219,27.375,2,2,1,3,0.05,0.05,2270.555,142,7,7.5,2,1985-08-14,F,false,true,canada,victoria,YYJ,48.647,-123.426,2023-02-16
598590,8,143,17.875,5,5,0,5,0.1,null,196.652,159,1.8,2.6,3,1975-06-14,F,true,false,usa,las vegas,LAS,36.08,-115.152,2023-02-16
598687,8,138,17.25,3,3,0,3,null,null,292.8933333333333,168.66666666666666,3.3333333333333335,4,3,1984-04-16,M,false,false,usa,modesto,MOD,37.626,-120.954,2023-02-16
598691,8,122,15.25,2,2,0,2,0.1,0.2,92.495,99.5,6,6.5,2,1987-06-18,F,false,false,canada,ottawa,YOW,45.323,-75.669,2023-02-16
598692,8,99,12.375,1,2,0,2,0.05,0.06666666666666667,567.2,162.5,9.5,10,1,2002-01-25,M,false,false,usa,los angeles,LAX,33.942,-118.408,2023-02-16
598715,8,90,11.25,2,1,0,2,0.2,0.15,427.945,45,2,3,2,1994-08-28,F,true,true,canada,gatineau,YND,45.521,-75.564,2023-02-16
598832,8,102,12.75,0,1,0,1,null,null,null,169,3,3,0,1971-11-08,F,true,true,usa,louisville,LOU,38.228,-85.664,2023-02-16
598881,8,163,20.375,5,6,0,6,0.1,0.05,442.328,135.83333333333334,3.5,4.166666666666667,5,1979-12-08,F,false,false,usa,knoxville,TYS,35.812,-83.993,2023-02-16
598911,8,158,19.75,6,5,0,6,0.125,0.15,231.58333333333334,276,3,3.6,5,1985-11-17,F,false,false,canada,montreal,YUL,45.468,-73.741,2023-02-16
598945,8,94,11.75,1,1,0,1,0.1,0.1,527.04,350,3,4,1,2003-05-05,F,false,false,usa,charlotte,CLT,35.214,-80.943,2023-02-16
599065,8,368,46,3,3,1,4,null,0.1,628.77,135.66666666666666,2,3,2,1984-08-23,M,false,true,usa,new york,LGA,40.777,-73.872,2023-02-16
